concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
MonitoringSensor,3,CreatedThings,B,1,0,12,0.83,0,,,
MonitoringSystem,3,CreatedThings,A,1,0,3,0.88,0,,,
MonteCarloProjection,3,MindsAndAgents,A,0,0,3,0.88,0,,,
Monument,3,CreatedThings,B,4,0,61,0.83,0,,,
MoodStabilizer,3,PhysicalWorld,B,1,0,32,0.83,0,,,
MoralJudgment,3,Information,A,1,0,9,0.88,0,,,
MoralObjective,3,Information,A,1,2,3,0.88,0,,,
MoralUncertainty,3,Information,A,1,0,9,0.88,0,,,
MoralUncertaintyReasoning,3,MindsAndAgents,A,1,0,4,0.88,0,,,
Morning,3,PhysicalWorld,A,2,0,1,0.88,0,,,
Morphine,3,PhysicalWorld,B,1,0,33,0.83,0,,,
MorphologicalAnalysis,3,MindsAndAgents,A,0,0,1,0.88,0,,,
Mosque,3,CreatedThings,A,1,0,3,0.88,0,,,
Moss,3,LivingThings,D,42,0,3,0.85,1,true_polysemy(medium),,
MotionPictureScene,3,Information,A,1,0,2,0.88,0,,,
MotionPictureShot,3,Information,A,1,0,2,0.88,0,,,
MotivatedReasoning,3,MindsAndAgents,A,1,0,3,0.88,0,,,
MotivationalState,3,Information,B,1,0,12,0.83,0,,,
MotorcycleGlove,3,CreatedThings,A,1,0,8,0.88,0,,,
MotorizedRailwayCar,3,CreatedThings,B,1,0,12,0.83,0,,,
MotorRailcar,3,CreatedThings,B,1,0,11,0.83,0,,,
Mountain,3,PhysicalWorld,B,50,1,23,0.83,0,,,
MountainRange,3,PhysicalWorld,B,50,0,23,0.83,0,,,
Mounting,3,PhysicalWorld,B,1,0,27,0.83,0,,,
MoveableHoliday,3,PhysicalWorld,A,2,10,4,0.88,1,dense_siblings(medium),,
MovingAwayFrom,3,PhysicalWorld,B,1,1,25,0.83,0,,,
MovingCursor,3,MindsAndAgents,B,1,1,38,0.83,0,,,
MovingTowards,3,PhysicalWorld,B,1,1,25,0.83,0,,,
MovingTowardsPeople,3,PhysicalWorld,B,1,0,25,0.83,0,,,
Mucus,3,PhysicalWorld,B,1,1,19,0.83,0,,,
MudTire,3,CreatedThings,A,1,0,2,0.88,0,,,
Mule,3,LivingThings,A,1,0,8,0.88,0,,,
MultiAgentSystem,3,MindsAndAgents,A,1,0,4,0.88,0,,,
MultiGraph,3,Information,A,1,0,6,0.88,0,,,
MultihullWaterVehicle,3,CreatedThings,B,1,1,16,0.83,0,,,
MultinationalDoctrine,3,Information,A,1,0,1,0.88,0,,,
Multipole,3,Information,A,1,2,4,0.88,0,,,
MultipoleDiagram,3,Information,B,1,0,16,0.83,0,,,
MultipoleModel,3,Information,A,1,1,4,0.88,0,,,
MultipoleModeling,3,MindsAndAgents,A,1,0,0,0.88,0,,,
MultipolePole,3,Information,A,1,0,4,0.88,0,,,
MultipoleSection,3,Information,A,1,1,4,0.88,0,,,
MultipoleVariable,3,PhysicalWorld,A,1,0,3,0.88,0,,,
MultiStableSystem,3,Information,A,1,0,0,0.88,0,,,
Murder,3,MindsAndAgents,D,13,0,6,0.85,1,true_polysemy(high),,
MuscleRelaxing,3,PhysicalWorld,B,1,0,27,0.83,0,,,
MuscularContraction,3,PhysicalWorld,B,1,0,27,0.83,0,,,
Museum,3,MindsAndAgents,A,1,1,2,0.88,0,,,
Mushroom,3,LivingThings,D,35,1,4,0.85,1,true_polysemy(medium),,
MusicalConducting,3,MindsAndAgents,C,2,1,13,0.76,2,true_polysemy(medium); combined(critical),,
MusicContest,3,MindsAndAgents,A,1,1,5,0.88,0,,,
MusicRecording,3,Information,A,1,0,2,0.88,0,,,
Mycotoxin,3,PhysicalWorld,B,1,3,19,0.83,0,,,
MysteryStory,3,Information,A,2,0,2,0.88,0,,,
Nail,3,CreatedThings,A,13,0,8,0.88,0,,,
NailDigit,3,LivingThings,B,3,0,33,0.83,0,,,
NarrativeFogStrategy,3,MindsAndAgents,B,1,0,10,0.83,0,,,
NarrativeFrame,3,Information,A,1,0,4,0.88,0,,,
NarrativeRedirection,3,MindsAndAgents,B,1,0,10,0.83,0,,,
NasalCavity,3,LivingThings,B,1,0,10,0.83,0,,,
Nation,3,MindsAndAgents,C,50,3,33,0.76,2,true_polysemy(medium); combined(critical),,
NaturalMagnet,3,PhysicalWorld,A,1,0,1,0.88,0,,,
NaturalSciences,3,PhysicalWorld,B,1,0,19,0.83,0,,,
Needle,3,CreatedThings,A,1,1,4,0.88,0,,,
Negotiating,3,MindsAndAgents,C,8,0,17,0.76,2,true_polysemy(medium); combined(critical),,
NerveCell,3,LivingThings,C,8,0,33,0.76,2,true_polysemy(high); combined(critical),,
NervousSystem,3,LivingThings,B,1,0,47,0.83,0,,,
NetworkRouter,3,CreatedThings,B,1,1,83,0.83,0,,,
NeuralNetworkModel,3,CreatedThings,A,1,5,0,0.88,0,,,
NeuralTopologyGraph,3,Information,A,1,0,0,0.88,0,,,
Neurotransmitter,3,PhysicalWorld,B,1,1,19,0.83,0,,,
NinoRegion,3,PhysicalWorld,B,1,0,15,0.83,0,,,
Nodding,3,MindsAndAgents,A,2,0,5,0.88,0,,,
NonDeceptiveAlignment,3,MindsAndAgents,A,1,0,0,0.88,0,,,
NonlinearEquation,3,Information,A,2,2,3,0.88,0,,,
NonNullSet,3,Information,A,1,0,3,0.88,0,,,
NonProfitOrganization,3,Information,A,1,0,3,0.88,0,,,
Nose,3,LivingThings,B,1,0,47,0.83,0,,,
Nostril,3,LivingThings,B,1,0,33,0.83,0,,,
Notification,3,Information,A,2,1,1,0.88,0,,,
Noun,3,Information,D,17,0,6,0.85,1,true_polysemy(medium),,
NounPhrase,3,Information,A,20,0,2,0.88,0,,,
November,3,PhysicalWorld,B,1,0,11,0.83,0,,,
Nucleosome,3,LivingThings,B,1,0,11,0.83,0,,,
NullSet,3,Information,A,2,0,3,0.88,0,,,
Nutrient,3,PhysicalWorld,C,2,3,32,0.76,2,true_polysemy(medium); combined(critical),,
NVLinkInterconnect,3,CreatedThings,B,1,0,12,0.83,0,,,
Oar,3,CreatedThings,A,4,0,7,0.88,0,,,
Oasis,3,PhysicalWorld,B,1,0,27,0.83,0,,,
ObjectAttitude,3,Information,B,3,0,11,0.83,0,,,
ObjectiveNorm,3,Information,D,6,5,3,0.85,1,true_polysemy(medium),,
Observation,3,Information,A,1,0,8,0.88,0,,,
OccupationalRole,3,Information,A,6,3,7,0.88,0,,,
October,3,PhysicalWorld,B,1,0,11,0.83,0,,,
Odometer,3,CreatedThings,B,1,0,20,0.83,0,,,
OffensiveInformationOperation,3,MindsAndAgents,A,1,1,9,0.88,0,,,
OilPicture,3,CreatedThings,A,1,0,2,0.88,0,,,
OlfactoryAttribute,3,Information,A,44,0,3,0.88,0,,,
OlympicGames,3,CreatedThings,B,3,0,34,0.83,0,,,
Ontology,3,Information,A,1,0,2,0.88,0,,,
OpeningEyes,3,PhysicalWorld,A,2,0,0,0.88,0,,,
OperatingSystem,3,CreatedThings,A,5,5,3,0.88,0,,,
OpinionCluster,3,Information,A,1,0,7,0.88,0,,,
Opium,3,PhysicalWorld,B,8,0,39,0.83,0,,,
OptimizationReasoning,3,MindsAndAgents,A,1,0,2,0.88,0,,,
OptionGenerationProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
OrganismProcess,3,LivingThings,D,50,16,2,0.85,2,true_polysemy(medium); dense_siblings(medium),,
OrganizationalMerging,3,MindsAndAgents,C,2,0,18,0.76,2,true_polysemy(medium); combined(critical),,
OrganizationOfNations,3,MindsAndAgents,A,1,0,0,0.88,0,,,
ORing,3,CreatedThings,A,1,0,1,0.88,0,,,
OrthogonalityThesis,3,PhysicalWorld,A,1,0,2,0.88,0,,,
Orthography,3,Information,A,12,0,6,0.88,0,,,
OutdoorDiningArea,3,PhysicalWorld,A,1,0,0,0.88,0,,,
OuterAlignment,3,PhysicalWorld,A,1,0,2,0.88,0,,,
OuterSpaceRegion,3,PhysicalWorld,A,5,0,1,0.88,0,,,
OutgroupConcept,3,Information,A,0,0,1,0.88,0,,,
OutgroupHomogeneityBelief,3,Information,B,0,0,32,0.83,0,,,
Oven,3,CreatedThings,B,6,1,29,0.83,0,,,
OvercastWeather,3,PhysicalWorld,C,3,0,22,0.76,2,true_polysemy(medium); combined(critical),,
Overcompensation,3,MindsAndAgents,A,0,0,3,0.88,0,,,
Overgrazing,3,MindsAndAgents,A,1,0,0,0.88,0,,,
OverseasArea,3,MindsAndAgents,B,1,2,10,0.83,0,,,
OxygenSensor,3,CreatedThings,B,1,0,20,0.83,0,,,
PackagedBeverageArtifact,3,CreatedThings,A,1,0,8,0.88,0,,,
PackagedBeverageProduct,3,CreatedThings,B,1,0,18,0.83,0,,,
PackagedFoodArtifact,3,CreatedThings,A,1,0,0,0.88,0,,,
PackagedFoodProduct,3,CreatedThings,B,1,0,18,0.83,0,,,
Pain,3,LivingThings,C,50,0,19,0.76,2,true_polysemy(medium); combined(critical),,
Paleontology,3,PhysicalWorld,B,4,0,19,0.83,0,,,
Palindrome,3,Information,A,1,0,6,0.88,0,,,
Palisade,3,LivingThings,A,1,0,3,0.88,0,,,
Pancreas,3,LivingThings,B,1,0,23,0.83,0,,,
Panda,3,LivingThings,D,2,0,1,0.85,1,true_polysemy(medium),,
PaperShredder,3,CreatedThings,A,1,0,4,0.88,0,,,
Parameter,3,Information,B,1,0,13,0.83,0,,,
Park,3,PhysicalWorld,B,2,1,26,0.83,0,,,
Parliament,3,MindsAndAgents,A,6,0,1,0.88,0,,,
ParliamentaryTerritory,3,MindsAndAgents,B,1,0,10,0.83,0,,,
PartialOrderingRelation,3,Information,A,1,1,1,0.88,0,,,
ParticleWord,3,Information,A,20,0,6,0.88,0,,,
ParticulateMatter,3,PhysicalWorld,B,2,2,23,0.83,0,,,
PartInspection,3,MindsAndAgents,A,1,0,9,0.88,0,,,
PartlyCloudyWeather,3,PhysicalWorld,B,1,0,22,0.83,0,,,
Partnership,3,MindsAndAgents,B,1,1,20,0.83,0,,,
PartyPlatform,3,Information,A,1,0,7,0.88,0,,,
PassCertificate,3,Information,B,1,0,12,0.83,0,,,
PassengerRailcar,3,CreatedThings,B,1,4,10,0.83,0,,,
Patent,3,Information,B,2,0,12,0.83,0,,,
PCIeBus,3,CreatedThings,B,1,0,12,0.83,0,,,
Pebble,3,PhysicalWorld,A,1,0,4,0.88,0,,,
Pectoralis,3,LivingThings,B,2,0,11,0.83,0,,,
Pedialyte,3,PhysicalWorld,A,1,0,6,0.88,0,,,
PelvicBone,3,LivingThings,B,5,2,14,0.83,0,,,
Pencil,3,CreatedThings,A,3,0,0,0.88,0,,,
Peninsula,3,PhysicalWorld,B,13,0,22,0.83,0,,,
Percept,3,Information,B,1,0,12,0.83,0,,,
PerceptualFieldRepresentation,3,Information,B,1,1,12,0.83,0,,,
PerceptualJustification,3,Information,A,1,0,3,0.88,0,,,
PercussionInstrument,3,CreatedThings,A,16,3,3,0.88,0,,,
PerformanceProgram,3,Information,A,1,0,7,0.88,0,,,
PerformanceStage,3,CreatedThings,B,8,0,61,0.83,0,,,
PerformanceStageWing,3,CreatedThings,B,1,0,61,0.83,0,,,
PerformativeFairness,3,MindsAndAgents,A,0,0,3,0.88,0,,,
Pericarditis,3,LivingThings,B,1,0,19,0.83,0,,,
Periodical,3,Information,A,28,2,1,0.88,0,,,
PermanentCropLand,3,PhysicalWorld,B,1,0,26,0.83,0,,,
PersonalAdornment,3,CreatedThings,A,1,1,7,0.88,0,,,
PersonalData,3,Information,B,1,4,16,0.83,0,,,
PersonalDataProcessing,3,MindsAndAgents,B,1,8,17,0.83,0,,,
PersonalWatercraft,3,CreatedThings,B,1,0,16,0.83,0,,,
PersonaModifiedOutputPolicy,3,Information,B,0,0,32,0.83,0,,,
PersonaState,3,Information,B,0,6,32,0.83,0,,,
Perspiring,3,PhysicalWorld,C,3,2,11,0.76,2,true_polysemy(high); combined(critical),,
PersuasionProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PesticidePollution,3,MindsAndAgents,A,1,0,4,0.88,0,,,
PetPolicy,3,Information,A,1,2,3,0.88,0,,,
Phalanx,3,LivingThings,B,1,2,14,0.83,0,,,
Phase,3,PhysicalWorld,A,1,0,4,0.88,0,,,
Photocopier,3,CreatedThings,B,1,0,80,0.83,0,,,
Photocopying,3,MindsAndAgents,B,1,0,10,0.83,0,,,
PhotocopyingService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
Photographing,3,MindsAndAgents,B,2,0,17,0.83,0,,,
PhysicalAddress,3,Information,B,1,1,13,0.83,0,,,
PhysicalComputeSystem,3,CreatedThings,B,1,2,12,0.83,0,,,
PhysicalGuiding,3,MindsAndAgents,B,1,1,13,0.83,0,,,
PhysicalNetwork,3,Information,A,1,3,6,0.88,0,,,
Physics,3,PhysicalWorld,C,5,0,19,0.76,2,true_polysemy(medium); combined(critical),,
PhysiologicalResponseToEmotionalState,3,LivingThings,A,1,15,2,0.88,1,dense_siblings(medium),,
Physiology,3,PhysicalWorld,B,1,0,19,0.83,0,,,
Piedmont,3,PhysicalWorld,B,1,0,26,0.83,0,,,
Pipeline,3,PhysicalWorld,A,5,4,5,0.88,0,,,
PistonRing,3,CreatedThings,A,1,0,1,0.88,0,,,
PitchersMound,3,CreatedThings,A,1,0,6,0.88,0,,,
PlaceOfCommerce,3,CreatedThings,B,1,2,61,0.83,0,,,
Plan,3,Information,A,50,4,6,0.88,0,,,
PlanConstruction,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PlaneAngleMeasure,3,PhysicalWorld,D,42,0,1,0.85,1,true_polysemy(medium),,
PlanEvaluation,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PlanEvaluationProcess,3,MindsAndAgents,A,1,2,8,0.88,0,,,
PlanExecutionMonitoringProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PlaningHullWaterVehicle,3,CreatedThings,B,1,0,16,0.83,0,,,
PlannerSubAgent,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Planning,3,MindsAndAgents,D,50,2,9,0.85,1,true_polysemy(medium),,
PlanRevisionProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PlanSelectionProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PlantAreole,3,LivingThings,B,1,0,28,0.83,0,,,
PlantLeaf,3,LivingThings,B,50,1,28,0.83,0,,,
PlantProduct,3,CreatedThings,B,1,2,18,0.83,0,,,
PlantRoot,3,LivingThings,B,2,0,28,0.83,0,,,
PlantSpinoseStructure,3,LivingThings,B,1,0,28,0.83,0,,,
PlantStem,3,LivingThings,B,1,0,28,0.83,0,,,
PlantSubstance,3,PhysicalWorld,B,1,15,19,0.83,1,dense_siblings(medium),,
PlantWicker,3,PhysicalWorld,A,1,0,4,0.88,0,,,
PlasmaMembrane,3,LivingThings,A,1,2,1,0.88,0,,,
Plateau,3,PhysicalWorld,B,5,0,23,0.83,0,,,
PlausibleDeniabilityStrategy,3,MindsAndAgents,B,1,0,10,0.83,0,,,
PlayingCard,3,CreatedThings,B,4,0,22,0.83,0,,,
Pocket,3,CreatedThings,B,6,0,10,0.83,0,,,
Poison,3,PhysicalWorld,B,1,1,32,0.83,0,,,
PoliceOrganization,3,MindsAndAgents,B,9,0,10,0.83,0,,,
PolicyConfig,3,CreatedThings,A,1,0,4,0.88,0,,,
PolicySelection,3,MindsAndAgents,A,1,0,3,0.88,0,,,
PoliticalCoalition,3,MindsAndAgents,A,1,0,4,0.88,0,,,
PoliticalCrime,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PoliticalParty,3,MindsAndAgents,A,33,2,4,0.88,0,,,
PoliticalPressureGroup,3,MindsAndAgents,A,1,0,4,0.88,0,,,
PoliticalProcess,3,MindsAndAgents,C,50,11,18,0.76,3,true_polysemy(medium); dense_siblings(medium); combined(critical),,
Pollen,3,LivingThings,B,2,0,11,0.83,0,,,
Polling,3,MindsAndAgents,A,2,0,9,0.88,0,,,
Polypropylene,3,CreatedThings,A,1,0,2,0.88,0,,,
Polystyrene,3,CreatedThings,A,2,0,2,0.88,0,,,
Porch,3,CreatedThings,B,2,0,61,0.83,0,,,
PortableRestroom,3,CreatedThings,A,1,0,1,0.88,0,,,
PortFacility,3,MindsAndAgents,B,11,2,10,0.83,0,,,
Portrait,3,CreatedThings,A,1,0,2,0.88,0,,,
Position,3,Information,A,50,5,7,0.88,0,,,
PossibleWorld,3,Information,A,1,0,6,0.88,0,,,
PostalPlace,3,CreatedThings,B,1,3,64,0.83,0,,,
PostcodeArea,3,PhysicalWorld,A,1,0,1,0.88,0,,,
Poster,3,CreatedThings,A,1,0,3,0.88,0,,,
Posting,3,MindsAndAgents,B,1,0,17,0.83,0,,,
PostulateOfContinuity,3,Information,A,1,0,0,0.88,0,,,
PotentialField,3,Information,A,1,0,6,0.88,0,,,
Pouring,3,PhysicalWorld,B,3,0,14,0.83,0,,,
PowerDeliverySystem,3,CreatedThings,B,1,0,12,0.83,0,,,
PragmaticInferenceProcess,3,MindsAndAgents,A,1,0,4,0.88,0,,,
PragmaticJustification,3,Information,A,1,0,3,0.88,0,,,
Precipitation,3,PhysicalWorld,C,8,5,22,0.76,2,true_polysemy(medium); combined(critical),,
Predicting,3,MindsAndAgents,D,38,0,9,0.85,1,true_polysemy(medium),,
Prediction,3,Information,A,1,0,8,0.88,0,,,
PredictiveTimeSeriesModel,3,MindsAndAgents,A,0,0,3,0.88,0,,,
PreferenceDataset,3,CreatedThings,A,1,0,0,0.88,0,,,
PreferenceExpression,3,MindsAndAgents,B,0,0,14,0.83,0,,,
PreferenceOrderingProcess,3,MindsAndAgents,A,1,0,3,0.88,0,,,
PreparedFood,3,PhysicalWorld,C,50,20,23,0.76,3,true_polysemy(high); dense_siblings(medium); combined(critical),,
PrepositionalPhrase,3,Information,A,1,0,2,0.88,0,,,
PreservingFood,3,MindsAndAgents,A,1,2,1,0.88,0,,,
PressureBandage,3,CreatedThings,A,1,0,1,0.88,0,,,
PressureMeasuringDevice,3,CreatedThings,B,3,2,20,0.83,0,,,
PrimaryColor,3,Information,A,3,0,2,0.88,0,,,
PrimingNarrative,3,MindsAndAgents,B,1,0,10,0.83,0,,,
PrimingProcess,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PrincipleBasedReasoning,3,MindsAndAgents,A,1,0,4,0.88,0,,,
PrintedSheet,3,CreatedThings,A,1,2,8,0.88,0,,,
Prison,3,CreatedThings,B,9,0,61,0.83,0,,,
PrivateEpistemicState,3,Information,A,1,0,9,0.88,0,,,
PrivateMedicalClinic,3,MindsAndAgents,B,1,0,20,0.83,0,,,
ProbabilisticReasoning,3,MindsAndAgents,A,1,0,2,0.88,0,,,
ProbabilityDistribution,3,Information,B,1,7,18,0.83,0,,,
ProcessState,3,Information,B,1,0,16,0.83,0,,,
ProfileWall,3,CreatedThings,A,1,0,6,0.88,0,,,
Program,3,Information,B,1,0,14,0.83,0,,,
ProgramDebuggingProcess,3,MindsAndAgents,A,1,0,3,0.88,0,,,
ProgramTestingProcess,3,MindsAndAgents,A,1,0,3,0.88,0,,,
ProkaryoticCell,3,LivingThings,A,1,1,1,0.88,0,,,
PromptInjectionAttack,3,CreatedThings,A,1,0,3,0.88,0,,,
PromptPoisoningAttack,3,CreatedThings,A,1,0,2,0.88,0,,,
Proof,3,Information,A,1,1,9,0.88,0,,,
PropagandaCampaign,3,MindsAndAgents,A,1,0,8,0.88,0,,,
PropagandaMessage,3,Information,A,1,0,4,0.88,0,,,
PropheticSpeech,3,MindsAndAgents,B,0,0,14,0.83,0,,,
PropositionalAttitude,3,Information,B,14,1,11,0.83,0,,,
Proprietorship,3,MindsAndAgents,B,1,0,20,0.83,0,,,
Protecting,3,MindsAndAgents,A,11,0,3,0.88,0,,,
ProtectiveEyewear,3,CreatedThings,B,2,0,12,0.83,0,,,
ProteinSynthesisTool,3,LivingThings,B,1,0,11,0.83,0,,,
Protocol,3,Information,B,1,0,14,0.83,0,,,
Protozoa,3,LivingThings,A,1,0,3,0.88,0,,,
ProxyObjective,3,Information,A,1,0,3,0.88,0,,,
PseudoGraph,3,Information,A,1,0,6,0.88,0,,,
PsychologicalAttribute,3,Information,A,50,7,8,0.88,0,,,
PsyOpsCampaign,3,MindsAndAgents,A,1,0,8,0.88,0,,,
Publication,3,MindsAndAgents,C,37,0,17,0.76,2,true_polysemy(medium); combined(critical),,
PublicEpistemicState,3,Information,A,1,0,9,0.88,0,,,
PublicLibrary,3,MindsAndAgents,B,1,0,10,0.83,0,,,
PublicMaskPolicy,3,Information,B,1,0,32,0.83,0,,,
PublicProgram,3,MindsAndAgents,B,1,0,18,0.83,0,,,
PublicSchool,3,MindsAndAgents,B,2,0,10,0.83,0,,,
Publisher,3,MindsAndAgents,B,1,3,20,0.83,0,,,
PulseOximeter,3,CreatedThings,A,1,0,4,0.88,0,,,
Pump,3,CreatedThings,A,18,3,7,0.88,0,,,
Pupil,3,PhysicalWorld,A,1,0,8,0.88,0,,,
PurchaseOrderNumber,3,Information,B,1,0,13,0.83,0,,,
PValue,3,Information,B,1,0,13,0.83,0,,,
Pyrethrum,3,PhysicalWorld,B,1,0,36,0.83,0,,,
PyridostigmineBromide,3,PhysicalWorld,B,1,0,32,0.83,0,,,
QuaternaryFunction,3,Information,B,1,0,11,0.83,0,,,
QuaternaryPredicate,3,Information,B,1,0,13,0.83,0,,,
Query,3,Information,B,1,0,14,0.83,0,,,
QueryInjectionAttack,3,CreatedThings,A,1,0,3,0.88,0,,,
QuintaryPredicate,3,Information,B,1,0,13,0.83,0,,,
Racing,3,CreatedThings,C,37,4,34,0.76,2,true_polysemy(medium); combined(critical),,
Racquetball,3,CreatedThings,B,1,0,34,0.83,0,,,
Radar,3,CreatedThings,B,6,0,80,0.83,0,,,
RadiatingElectromagnetic,3,PhysicalWorld,D,5,7,6,0.85,1,true_polysemy(medium),,
RadiatingInfrared,3,PhysicalWorld,A,2,0,6,0.88,0,,,
RadiatingNuclear,3,PhysicalWorld,D,3,0,6,0.85,1,true_polysemy(medium),,
RadiatingSound,3,PhysicalWorld,A,50,10,6,0.88,1,dense_siblings(medium),,
Radiator,3,CreatedThings,B,1,0,33,0.83,0,,,
RadioactiveWeapon,3,CreatedThings,A,1,2,1,0.88,0,,,
Rafting,3,CreatedThings,B,1,0,34,0.83,0,,,
RailCarrierControl,3,MindsAndAgents,B,1,0,13,0.83,0,,,
RailroadTrack,3,CreatedThings,C,7,0,61,0.76,2,true_polysemy(medium); combined(critical),,
RailVehicle,3,CreatedThings,B,10,2,10,0.83,0,,,
Railway,3,CreatedThings,B,4,8,61,0.83,0,,,
Raindrop,3,PhysicalWorld,A,1,0,1,0.88,0,,,
RandomVariable,3,Information,B,1,2,18,0.83,0,,,
Raping,3,MindsAndAgents,D,4,0,6,0.85,1,true_polysemy(medium),,
Ratchet,3,CreatedThings,A,1,1,1,0.88,0,,,
Rationalization,3,MindsAndAgents,A,1,0,3,0.88,0,,,
RCC8Relation,3,Information,A,1,0,0,0.88,0,,,
ReactionScore,3,Information,B,1,0,13,0.83,0,,,
ReactionToDetection,3,Information,B,1,0,13,0.83,0,,,
Reading,3,MindsAndAgents,B,19,0,17,0.83,1,combined(critical),,
ReadyMixConcrete,3,CreatedThings,A,1,0,0,0.88,0,,,
RealNumber,3,PhysicalWorld,A,36,5,3,0.88,0,,,
ReasoningProcess,3,MindsAndAgents,A,1,4,3,0.88,0,,,
ReceiverDevice,3,CreatedThings,B,4,4,82,0.83,0,,,
RecentActivity,3,MindsAndAgents,A,1,0,2,0.88,0,,,
RecipientOfPersonalData,3,Information,A,1,0,7,0.88,0,,,
ReconnaissanceOperation,3,MindsAndAgents,B,2,9,12,0.83,0,,,
Recording,3,Information,C,6,4,16,0.76,2,true_polysemy(medium); combined(critical),,
RecordingStudio,3,CreatedThings,B,1,0,61,0.83,0,,,
RecreationOrExerciseAppliance,3,CreatedThings,A,1,0,5,0.88,0,,,
Rectum,3,LivingThings,B,1,0,47,0.83,0,,,
Reef,3,PhysicalWorld,B,3,1,22,0.83,0,,,
Reflecting,3,PhysicalWorld,A,3,1,6,0.88,0,,,
ReflexiveRelation,3,Information,A,1,2,9,0.88,0,,,
ReframingProcess,3,MindsAndAgents,B,1,0,10,0.83,0,,,
RefrigerationAppliance,3,CreatedThings,B,1,2,12,0.83,0,,,
Refrigerator,3,CreatedThings,B,4,1,90,0.83,0,,,
RegretMinimizationDynamics,3,MindsAndAgents,A,1,0,2,0.88,0,,,
RegulatoryProcess,3,MindsAndAgents,C,50,4,13,0.76,2,true_polysemy(medium); combined(critical),,
ReinforcementLearningProcess,3,MindsAndAgents,A,1,0,4,0.88,0,,,
ReligiousProcess,3,MindsAndAgents,B,50,9,18,0.83,1,combined(critical),,
Remembering,3,LivingThings,C,47,0,10,0.76,2,true_polysemy(medium); combined(critical),,
RemoteKeylessSystem,3,CreatedThings,B,1,0,13,0.83,0,,,
ReplicationOperation,3,CreatedThings,A,1,0,3,0.88,0,,,
ReplicatorDynamics,3,MindsAndAgents,A,1,0,2,0.88,0,,,
Representative,3,Information,A,1,0,7,0.88,0,,,
RepresentativenessHeuristic,3,MindsAndAgents,A,0,0,2,0.88,0,,,
ResearchingWeaponOfMassDestruction,3,MindsAndAgents,A,1,0,9,0.88,0,,,
Reservation,3,Information,A,2,5,3,0.88,0,,,
Residence,3,CreatedThings,C,4,3,61,0.76,2,true_polysemy(high); combined(critical),,
ResidualConnection,3,CreatedThings,A,1,0,5,0.88,0,,,
ResistorElement,3,CreatedThings,B,3,0,80,0.83,0,,,
Respirator,3,CreatedThings,B,2,1,12,0.83,0,,,
RespiratoryTract,3,LivingThings,B,1,0,33,0.83,0,,,
Restating,3,MindsAndAgents,C,8,0,13,0.76,2,true_polysemy(medium); combined(critical),,
Restaurant,3,MindsAndAgents,B,13,3,20,0.83,0,,,
RestrictedSuffrage,3,Information,A,1,0,1,0.88,0,,,
RetailStore,3,MindsAndAgents,B,12,4,20,0.83,0,,,
Retina,3,LivingThings,B,1,0,47,0.83,0,,,
Returning,3,PhysicalWorld,C,13,0,25,0.76,2,true_polysemy(medium); combined(critical),,
RibBone,3,LivingThings,B,1,4,14,0.83,0,,,
RibCage,3,LivingThings,B,1,0,33,0.83,0,,,
RiceCooker,3,CreatedThings,B,1,0,90,0.83,0,,,
RightAtrium,3,LivingThings,B,1,0,10,0.83,0,,,
RightToPrivacy,3,Information,A,1,2,3,0.88,0,,,
RightVentricle,3,LivingThings,B,1,0,10,0.83,0,,,
RingersLactate,3,PhysicalWorld,B,1,0,23,0.83,0,,,
RiskPerception,3,Information,A,1,0,9,0.88,0,,,
RiverBank,3,PhysicalWorld,B,2,0,22,0.83,0,,,
RiverMouth,3,PhysicalWorld,B,1,0,15,0.83,0,,,
RiverSystem,3,PhysicalWorld,B,1,0,20,0.83,0,,,
RoadVehicle,3,CreatedThings,B,2,7,10,0.83,0,,,
RobotBody,3,CreatedThings,B,1,6,12,0.83,0,,,
RobustAIControl,3,PhysicalWorld,A,1,0,1,0.88,0,,,
RockClimbing,3,CreatedThings,B,1,0,34,0.83,0,,,
Rocket,3,CreatedThings,B,7,1,12,0.83,0,,,
Roof,3,CreatedThings,B,4,0,61,0.83,0,,,
Room,3,CreatedThings,B,50,17,61,0.83,1,dense_siblings(medium),,
RoomCleaningService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
RoomHeater,3,CreatedThings,B,7,0,18,0.83,0,,,
RoomService,3,MindsAndAgents,B,1,0,19,0.83,0,,,
Rope,3,CreatedThings,A,1,1,0,0.88,0,,,
RotationalAttribute,3,Information,A,1,0,3,0.88,0,,,
Rotor,3,CreatedThings,B,1,0,33,0.83,0,,,
