concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
RightDistalFootPhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalFootPhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalFootPhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalFootPhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalPhalanxIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalPhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalPhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalPhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightDistalPhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightFalseRib10Bone,4,LivingThings,B,1,0,14,0.83,0,,,
RightFalseRib11Bone,4,LivingThings,B,1,0,13,0.83,0,,,
RightFalseRib12Bone,4,LivingThings,B,1,0,13,0.83,0,,,
RightFalseRib8Bone,4,LivingThings,B,1,0,14,0.83,0,,,
RightFalseRib9Bone,4,LivingThings,B,1,0,14,0.83,0,,,
RightFemur,4,LivingThings,A,1,0,1,0.88,0,,,
RightFibula,4,LivingThings,A,1,0,1,0.88,0,,,
RightHamate,4,LivingThings,A,1,0,1,0.88,0,,,
RightHumerus,4,LivingThings,A,1,0,1,0.88,0,,,
RightIIIMetacarpal,4,LivingThings,A,1,0,9,0.88,0,,,
RightIIMetacarpal,4,LivingThings,A,1,0,9,0.88,0,,,
RightIMetacarpal,4,LivingThings,A,1,0,9,0.88,0,,,
RightIncusBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightInferiorNasalConchaeBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightIntermediateCuneiformBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightIntermediateFootPhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediateFootPhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediateFootPhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediateFootPhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediatePhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediatePhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediatePhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIntermediatePhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightIVMetacarpal,4,LivingThings,A,1,0,9,0.88,0,,,
RightLacrimalBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightLateralCuneiformBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightLunate,4,LivingThings,A,1,0,1,0.88,0,,,
RightMalleusBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightMaxillaBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightMedialCuneiformBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightMetatarsal1Bone,4,LivingThings,A,1,0,9,0.88,0,,,
RightMetatarsal2Bone,4,LivingThings,A,1,0,9,0.88,0,,,
RightMetatarsal3Bone,4,LivingThings,A,1,0,9,0.88,0,,,
RightMetatarsal4Bone,4,LivingThings,A,1,0,9,0.88,0,,,
RightMetatarsal5Bone,4,LivingThings,A,1,0,9,0.88,0,,,
RightNasalBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightNavicular,4,LivingThings,A,1,0,3,0.88,0,,,
RightNavicularBone,4,LivingThings,A,1,0,3,0.88,0,,,
RightOssaCoxae,4,LivingThings,A,1,0,1,0.88,0,,,
RightPalatineBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightParietalBone,4,LivingThings,A,1,0,6,0.88,0,,,
RightPatella,4,LivingThings,A,1,0,1,0.88,0,,,
RightPisiform,4,LivingThings,A,1,0,1,0.88,0,,,
RightProximalFootPhalanxIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalFootPhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalFootPhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalFootPhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalFootPhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalPhalanxIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalPhalanxIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalPhalanxIIIBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalPhalanxIVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightProximalPhalanxVBone,4,LivingThings,B,1,0,27,0.83,0,,,
RightRadius,4,LivingThings,A,1,0,1,0.88,0,,,
RightRibBone,4,LivingThings,A,1,12,3,0.88,1,dense_siblings(medium),,
RightScaphoid,4,LivingThings,A,1,0,1,0.88,0,,,
RightScapulaBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightStapesBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightTalusBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightTemporalBone,4,LivingThings,A,1,0,1,0.88,0,,,
RightTibia,4,LivingThings,A,1,0,1,0.88,0,,,
RightToInformationalPrivacy,4,Information,A,1,0,1,0.88,0,,,
RightToPhysicalPrivacy,4,Information,A,1,0,1,0.88,0,,,
RightTriquetral,4,LivingThings,A,1,0,1,0.88,0,,,
RightTrueRib1Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib2Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib3Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib4Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib5Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib6Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightTrueRib7Bone,4,LivingThings,B,1,0,18,0.83,0,,,
RightUlna,4,LivingThings,A,1,0,1,0.88,0,,,
RightVMetacarpal,4,LivingThings,A,1,0,9,0.88,0,,,
RightZygomaticBone,4,LivingThings,A,1,0,1,0.88,0,,,
Ringing,4,PhysicalWorld,A,2,0,8,0.88,0,,,
RingNetwork,4,CreatedThings,A,1,0,2,0.88,0,,,
Rinvoq,4,PhysicalWorld,A,1,0,0,0.88,0,,,
RipCurrent,4,PhysicalWorld,A,1,0,3,0.88,0,,,
RiskOfficer,4,MindsAndAgents,A,1,0,5,0.88,0,,,
River,4,PhysicalWorld,C,50,0,12,0.76,2,polysemy(high); combined(critical),,
RiverPort,4,MindsAndAgents,A,1,0,3,0.88,0,,,
RLCCircuit,4,Information,A,1,0,3,0.88,0,,,
RLCircuit,4,Information,A,1,0,3,0.88,0,,,
RNAMolecule,4,PhysicalWorld,A,4,0,1,0.88,0,,,
RNAProcessingEnzyme,4,PhysicalWorld,A,1,0,4,0.88,0,,,
RNAVirus,4,LivingThings,A,1,1,6,0.88,0,,,
RoadJunction,4,PhysicalWorld,A,1,0,8,0.88,0,,,
Roadway,4,PhysicalWorld,D,27,8,4,0.85,1,polysemy(high),,
Robbing,4,MindsAndAgents,D,7,2,0,0.85,1,polysemy(medium),,
RoboticJoint,4,CreatedThings,A,1,0,4,0.88,0,,,
Rockslide,4,PhysicalWorld,A,1,0,2,0.88,0,,,
Rodent,4,LivingThings,D,50,6,9,0.85,1,polysemy(high),,
Roflumilast,4,PhysicalWorld,A,1,1,1,0.88,0,,,
RolePlayPersona,4,Information,A,0,0,5,0.88,0,,,
RollawayBed,4,CreatedThings,A,1,0,9,0.88,0,,,
RollingStock,4,CreatedThings,A,1,13,0,0.88,1,dense_siblings(medium),,
RollOnRollOffCargoShip,4,CreatedThings,B,1,4,14,0.83,0,,,
Rollover,4,MindsAndAgents,B,1,1,34,0.83,0,,,
RomaineLettuce,4,LivingThings,A,1,0,5,0.88,0,,,
Rooster,4,LivingThings,A,1,0,1,0.88,0,,,
RootLocus,4,Information,A,1,0,0,0.88,0,,,
RootVegetable,4,LivingThings,B,1,11,29,0.83,1,dense_siblings(medium),,
RotaryDumpCar,4,CreatedThings,A,1,0,1,0.88,0,,,
Rotavirus,4,LivingThings,B,1,0,27,0.83,0,,,
RothIRAAccount,4,Information,A,1,0,0,0.88,0,,,
RotorActuator,4,CreatedThings,A,1,0,8,0.88,0,,,
RoughSawnLumber,4,CreatedThings,A,1,0,1,0.88,0,,,
RouterWithModem,4,CreatedThings,A,1,0,3,0.88,0,,,
RoverV8Engine,4,CreatedThings,A,1,0,1,0.88,0,,,
Rowing,4,PhysicalWorld,A,4,0,1,0.88,0,,,
RowingMachine,4,CreatedThings,A,1,0,0,0.88,0,,,
Rubidium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Rugby,4,CreatedThings,B,1,0,11,0.83,0,,,
RugbyBall,4,CreatedThings,B,1,0,10,0.83,0,,,
RugbyTeam,4,MindsAndAgents,A,1,0,8,0.88,0,,,
RunningARace,4,CreatedThings,A,1,2,2,0.88,0,,,
Runway,4,PhysicalWorld,A,1,2,4,0.88,0,,,
Rust,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Rusting,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Rutabaga,4,LivingThings,B,1,0,10,0.83,0,,,
Ruthenium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
RyeFlour,4,PhysicalWorld,A,1,0,4,0.88,0,,,
RyeGrain,4,LivingThings,A,1,0,7,0.88,0,,,
RyeGrass,4,LivingThings,A,1,0,7,0.88,0,,,
SabiaVirus,4,LivingThings,B,1,0,27,0.83,0,,,
Sabotage,4,MindsAndAgents,A,1,0,5,0.88,0,,,
SacredValueSignal,4,Information,B,0,0,79,0.83,0,,,
SadFacialExpression,4,MindsAndAgents,A,1,0,4,0.88,0,,,
SadVoiceUtterance,4,MindsAndAgents,A,1,0,5,0.88,0,,,
SafetyMaskPersona,4,Information,A,0,0,5,0.88,0,,,
SafetyMaskSignal,4,Information,B,0,0,79,0.83,0,,,
SafetyPosition,4,Information,B,1,0,11,0.83,0,,,
SafflowerOil,4,PhysicalWorld,B,1,0,12,0.83,0,,,
SaintLouisEncephalitisVirus,4,LivingThings,B,1,0,27,0.83,0,,,
Sales,4,MindsAndAgents,A,1,0,2,0.88,0,,,
SalesPosition,4,Information,C,9,0,11,0.76,2,polysemy(medium); combined(critical),,
SalineSolution,4,PhysicalWorld,A,1,4,3,0.88,0,,,
SalivaryGland,4,LivingThings,A,4,0,7,0.88,0,,,
Salmon,4,CreatedThings,D,11,0,4,0.85,1,polysemy(high),,
SalmonellaPartyphi,4,LivingThings,B,1,0,27,0.83,0,,,
SalmonellaTyphi,4,LivingThings,B,1,0,27,0.83,0,,,
SalmonellaTyphimurium,4,LivingThings,B,1,0,27,0.83,0,,,
SalmonMeat,4,CreatedThings,A,1,0,0,0.88,0,,,
SaltAndLightChurch,4,MindsAndAgents,B,1,0,25,0.83,0,,,
SaltLake,4,PhysicalWorld,A,1,0,4,0.88,0,,,
SalvationArmyMission,4,MindsAndAgents,B,1,0,25,0.83,0,,,
SalvationProphecy,4,MindsAndAgents,A,0,0,1,0.88,0,,,
Samarium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
SamuraiSword,4,CreatedThings,A,1,0,6,0.88,0,,,
Sand,4,PhysicalWorld,A,4,0,4,0.88,0,,,
Sandal,4,CreatedThings,A,1,0,1,0.88,0,,,
SandStorm,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Sandwich,4,PhysicalWorld,D,17,0,3,0.85,1,polysemy(high),,
Sangiovese,4,CreatedThings,B,1,0,17,0.83,0,,,
SangioveseGrape,4,LivingThings,B,1,0,16,0.83,0,,,
Sanitation,4,PhysicalWorld,B,1,2,19,0.83,0,,,
SantaAnaWinds,4,PhysicalWorld,A,1,0,1,0.88,0,,,
SapeleTree,4,LivingThings,B,1,0,14,0.83,0,,,
SapeleWood,4,CreatedThings,B,1,0,10,0.83,0,,,
Sarilumab,4,PhysicalWorld,A,1,1,0,0.88,0,,,
Sarin,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SARSCoV1,4,LivingThings,A,1,0,1,0.88,0,,,
SARSCoV2,4,LivingThings,A,1,1,1,0.88,0,,,
SARSEPPlan,4,Information,A,1,0,2,0.88,0,,,
SatellitePhone,4,CreatedThings,A,1,0,4,0.88,0,,,
Sauce,4,PhysicalWorld,B,1,3,24,0.83,0,,,
SauvignonBlanc,4,CreatedThings,B,1,0,17,0.83,0,,,
SauvignonBlancGrape,4,LivingThings,B,1,0,16,0.83,0,,,
Savanna,4,PhysicalWorld,A,1,0,6,0.88,0,,,
SavingsAccount,4,Information,A,4,5,2,0.88,0,,,
SavingsAndLoan,4,MindsAndAgents,A,2,0,0,0.88,0,,,
SavingsPlan_401K,4,Information,A,1,0,2,0.88,0,,,
SavingsPlan_403B,4,Information,A,1,0,2,0.88,0,,,
SavingsPlan_408K,4,Information,A,1,0,3,0.88,0,,,
SavoyCabbage,4,LivingThings,A,1,0,3,0.88,0,,,
Saxophone,4,CreatedThings,A,1,0,3,0.88,0,,,
Scalable,4,Information,A,1,0,6,0.88,0,,,
ScaleTestCar,4,CreatedThings,A,1,0,8,0.88,0,,,
Scallion,4,LivingThings,B,1,0,10,0.83,0,,,
Scallop,4,LivingThings,A,4,0,4,0.88,0,,,
ScallopMeat,4,CreatedThings,B,3,0,10,0.83,0,,,
ScamActor,4,MindsAndAgents,A,1,0,4,0.88,0,,,
ScamNarrativeSignal,4,Information,B,1,0,79,0.83,0,,,
ScamSignal,4,Information,B,1,0,79,0.83,0,,,
Scandium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
ScaphoidBone,4,LivingThings,A,1,2,8,0.88,0,,,
ScapulaBone,4,LivingThings,A,1,2,1,0.88,0,,,
ScenarioRiskSignal,4,Information,B,0,0,79,0.83,0,,,
Schnapps,4,CreatedThings,A,1,0,6,0.88,0,,,
Scholarship,4,MindsAndAgents,A,3,0,2,0.88,0,,,
Score,4,MindsAndAgents,D,6,2,5,0.85,1,polysemy(medium),,
ScottishEpiscopalChurch,4,MindsAndAgents,B,1,0,27,0.83,0,,,
Screen,4,CreatedThings,A,1,0,1,0.88,0,,,
Screenshot,4,Information,A,1,0,6,0.88,0,,,
ScreenTouchAction,4,MindsAndAgents,A,1,0,4,0.88,0,,,
ScriptureUnion,4,MindsAndAgents,B,1,0,25,0.83,0,,,
ScrollBar,4,Information,B,1,2,13,0.83,0,,,
ScrollBarArrowButton,4,CreatedThings,A,1,4,1,0.88,0,,,
ScrollBarBar,4,Information,B,1,0,13,0.83,0,,,
ScrollBarDownArrowButton,4,CreatedThings,A,1,0,3,0.88,0,,,
ScrollBarLeftArrowButton,4,CreatedThings,A,1,0,3,0.88,0,,,
ScrollBarRightArrowButton,4,CreatedThings,A,1,0,3,0.88,0,,,
ScrollBarUpArrowButton,4,CreatedThings,A,1,0,3,0.88,0,,,
ScrollWheel,4,CreatedThings,B,1,0,11,0.83,0,,,
ScrollWheelRotating,4,MindsAndAgents,A,1,2,6,0.88,0,,,
ScrollWheelRotatingAway,4,MindsAndAgents,A,1,0,1,0.88,0,,,
ScrollWheelRotatingInward,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Scurvy,4,Information,B,1,0,19,0.83,0,,,
Sea,4,PhysicalWorld,C,35,0,11,0.76,2,polysemy(high); combined(critical),,
Seafood,4,CreatedThings,B,4,4,11,0.83,0,,,
SeagullOutboard,4,CreatedThings,A,1,0,0,0.88,0,,,
SeaIce,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SeaLane,4,PhysicalWorld,A,1,0,4,0.88,0,,,
SeaPort,4,MindsAndAgents,A,1,0,3,0.88,0,,,
SearchResultsPage,4,Information,A,1,0,4,0.88,0,,,
SeatBelt,4,CreatedThings,A,1,0,1,0.88,0,,,
SeaWater,4,PhysicalWorld,A,1,0,9,0.88,0,,,
Seaweed,4,LivingThings,A,4,0,0,0.88,0,,,
SecondaryHighway,4,PhysicalWorld,A,1,0,6,0.88,0,,,
SecondarySchool,4,MindsAndAgents,A,2,0,6,0.88,0,,,
SecureAirfield,4,CreatedThings,A,1,0,1,0.88,0,,,
SecuredBond,4,Information,B,1,0,10,0.83,0,,,
SecuredLoan,4,Information,B,1,1,13,0.83,0,,,
Security,4,Information,D,5,1,8,0.85,1,polysemy(medium),,
SecurityOperation,4,MindsAndAgents,A,1,1,8,0.88,0,,,
SecurityPatrol,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Sedating,4,MindsAndAgents,A,1,0,2,0.88,0,,,
SeizingProperty,4,MindsAndAgents,A,2,0,2,0.88,0,,,
SelectingActiveArea,4,MindsAndAgents,A,1,2,5,0.88,0,,,
SelectingComputerMenuOption,4,MindsAndAgents,A,1,0,1,0.88,0,,,
SelectingComputerSubmenu,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Selenium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
SelfContradictionSignal,4,Information,B,0,0,79,0.83,0,,,
SelfDeceptionSignal,4,Information,B,1,0,79,0.83,0,,,
SelfDischargingBulkCarrierShip,4,CreatedThings,A,1,0,5,0.88,0,,,
SelfExplanationProcess,4,MindsAndAgents,A,1,0,0,0.88,0,,,
SelfFulfilmentSignal,4,Information,B,0,0,79,0.83,0,,,
SelfPreservationAttractor,4,Information,A,1,0,4,0.88,0,,,
SelfServiceCheckIn,4,MindsAndAgents,A,1,0,0,0.88,0,,,
SelfServiceCheckOut,4,MindsAndAgents,A,1,1,0,0.88,0,,,
SelfServiceLaundry,4,CreatedThings,B,1,0,16,0.83,0,,,
Selling,4,MindsAndAgents,C,50,1,34,0.76,2,polysemy(high); combined(critical),,
SemiconductorComponent,4,CreatedThings,A,1,3,6,0.88,0,,,
SemiFirmCheese,4,CreatedThings,A,1,3,4,0.88,0,,,
Semillon,4,CreatedThings,B,1,0,17,0.83,0,,,
SemillonGrape,4,LivingThings,B,1,0,16,0.83,0,,,
SemipreciousGemstone,4,CreatedThings,A,1,0,6,0.88,0,,,
SemiSkimmedMilk,4,CreatedThings,A,1,0,5,0.88,0,,,
SemolinaFlour,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SendingEmail,4,MindsAndAgents,A,1,1,1,0.88,0,,,
SenepolCattle,4,LivingThings,A,1,0,4,0.88,0,,,
SeniorNCORank,4,Information,A,1,0,1,0.88,0,,,
SensoryDisability,4,Information,D,35,0,1,0.85,1,polysemy(high),,
Sentencing,4,MindsAndAgents,A,1,0,4,0.88,0,,,
SeparatelyExcitedDcMotor,4,CreatedThings,A,1,0,1,0.88,0,,,
Sepsis,4,LivingThings,B,1,0,13,0.83,0,,,
Septoplasty,4,MindsAndAgents,A,1,0,4,0.88,0,,,
SequenceFunction,4,Information,A,1,0,0,0.88,0,,,
Sermon,4,MindsAndAgents,A,1,0,1,0.88,0,,,
SerratiaMarcenscens,4,LivingThings,B,1,0,27,0.83,0,,,
Serum,4,PhysicalWorld,A,1,0,2,0.88,0,,,
Server,4,CreatedThings,A,1,0,4,0.88,0,,,
ServicePosition,4,Information,C,9,0,11,0.76,2,polysemy(medium); combined(critical),,
ServiceRating,4,Information,A,1,0,5,0.88,0,,,
Serving,4,MindsAndAgents,A,3,0,2,0.88,0,,,
Sesame,4,LivingThings,A,1,0,8,0.88,0,,,
SetTopBox,4,CreatedThings,A,1,0,2,0.88,0,,,
SeventhDayAdventistChurch,4,MindsAndAgents,B,1,0,27,0.83,0,,,
SewageDisposal,4,PhysicalWorld,A,1,0,1,0.88,0,,,
SewageSystem,4,PhysicalWorld,A,1,0,3,0.88,0,,,
SexualReproduction,4,LivingThings,D,50,0,1,0.85,1,polysemy(high),,
ShaftesburySociety,4,MindsAndAgents,B,1,0,27,0.83,0,,,
Shallot,4,LivingThings,B,1,0,10,0.83,0,,,
ShameLever,4,MindsAndAgents,A,1,0,3,0.88,0,,,
Share,4,Information,A,1,0,0,0.88,0,,,
Shareholder,4,MindsAndAgents,A,1,0,7,0.88,0,,,
ShareholderOptimizationSignal,4,Information,B,1,0,79,0.83,0,,,
ShavingRazor,4,CreatedThings,A,1,0,1,0.88,0,,,
SheaNut,4,LivingThings,A,1,0,8,0.88,0,,,
SheddingPart,4,Information,A,1,0,0,0.88,0,,,
Sheepdog,4,LivingThings,D,9,0,3,0.85,1,polysemy(medium),,
SheepMilk,4,CreatedThings,A,1,0,4,0.88,0,,,
Sheepskin,4,CreatedThings,A,2,0,1,0.88,0,,,
Shellfish,4,CreatedThings,A,2,6,3,0.88,0,,,
ShiftClicking,4,MindsAndAgents,A,1,0,6,0.88,0,,,
ShiftKey,4,CreatedThings,A,1,0,3,0.88,0,,,
ShiftKeyHoldDown,4,MindsAndAgents,A,1,0,3,0.88,0,,,
ShigaToxin,4,PhysicalWorld,A,1,0,3,0.88,0,,,
ShigellaDysenteriae,4,LivingThings,B,1,0,27,0.83,0,,,
Ship,4,CreatedThings,A,1,15,0,0.88,1,dense_siblings(medium),,
ShipBerth,4,MindsAndAgents,A,1,0,1,0.88,0,,,
ShipContainer,4,CreatedThings,B,2,5,18,0.83,0,,,
Shipping,4,PhysicalWorld,A,1,1,1,0.88,0,,,
ShippingChannel,4,PhysicalWorld,A,1,0,4,0.88,0,,,
ShippingLane,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Shirt,4,CreatedThings,C,17,0,17,0.76,2,polysemy(high); combined(critical),,
Shivering,4,PhysicalWorld,B,1,0,14,0.83,0,,,
Shoe,4,CreatedThings,C,38,2,17,0.76,2,polysemy(high); combined(critical),,
Shooting,4,PhysicalWorld,D,50,0,4,0.85,1,polysemy(high),,
ShoppingMall,4,MindsAndAgents,A,1,1,2,0.88,0,,,
ShortSale,4,MindsAndAgents,B,2,0,34,0.83,0,,,
ShortSeaPassengerShip,4,CreatedThings,A,1,0,3,0.88,0,,,
ShortwaveRadioStation,4,CreatedThings,A,1,0,2,0.88,0,,,
ShotBall,4,CreatedThings,A,1,0,8,0.88,0,,,
Shotgun,4,CreatedThings,A,1,0,1,0.88,0,,,
Shower,4,CreatedThings,A,1,0,1,0.88,0,,,
ShrapnelExplosion,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Shrimp,4,CreatedThings,A,1,0,5,0.88,0,,,
Shrub,4,LivingThings,D,11,4,1,0.85,1,polysemy(high),,
ShuttleService,4,MindsAndAgents,A,1,1,3,0.88,0,,,
Sieve,4,CreatedThings,A,1,0,3,0.88,0,,,
SignalingProtein,4,PhysicalWorld,B,1,0,17,0.83,0,,,
SigningAnAgreement,4,MindsAndAgents,A,1,0,4,0.88,0,,,
Silicon,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Silt,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Siltation,4,PhysicalWorld,B,1,0,10,0.83,0,,,
Silver,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Singing,4,MindsAndAgents,A,1,0,5,0.88,0,,,
SingingContest,4,MindsAndAgents,A,1,0,0,0.88,0,,,
SingleBed,4,CreatedThings,A,2,0,9,0.88,0,,,
SingleFamilyResidence,4,CreatedThings,A,1,3,1,0.88,0,,,
SingleKeyPress,4,MindsAndAgents,A,2,2,3,0.88,0,,,
SingleOption,4,MindsAndAgents,A,1,0,2,0.88,0,,,
SinglePaymentLoan,4,Information,B,1,0,13,0.83,0,,,
SinglePhaseRectifier,4,CreatedThings,A,1,3,1,0.88,0,,,
SingleRequirementComplexity,4,Information,A,1,0,1,0.88,0,,,
Singulair,4,PhysicalWorld,B,1,0,25,0.83,0,,,
Sinking,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Sinusitis,4,Information,B,1,0,19,0.83,0,,,
SiphoningCoffee,4,MindsAndAgents,A,1,0,7,0.88,0,,,
Sirocco,4,PhysicalWorld,B,1,0,11,0.83,0,,,
SITREP,4,MindsAndAgents,B,1,0,14,0.83,0,,,
SixCylinderEngine,4,CreatedThings,A,1,0,8,0.88,0,,,
SjogrensSyndrome,4,LivingThings,B,1,0,13,0.83,0,,,
Skate,4,LivingThings,D,5,0,4,0.85,1,polysemy(medium),,
SkeetShooting,4,CreatedThings,A,1,0,0,0.88,0,,,
SkiingFacility,4,CreatedThings,A,2,0,9,0.88,0,,,
SkilledOccupation,4,Information,D,50,12,2,0.85,2,polysemy(high); dense_siblings(medium),,
SkimmedMilk,4,CreatedThings,A,1,0,5,0.88,0,,,
Skunk,4,LivingThings,D,5,0,9,0.85,1,polysemy(medium),,
SlackFormOfAdaptation,4,Information,A,1,0,3,0.88,0,,,
SlashAndBurnAgriculture,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Sleeting,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Sleeve,4,CreatedThings,C,6,0,17,0.76,2,polysemy(medium); combined(critical),,
Slicing,4,MindsAndAgents,D,38,0,1,0.85,1,polysemy(high),,
SlidingComputerInputDeviceAction,4,MindsAndAgents,A,1,2,6,0.88,0,,,
SludgeDisposalVessel,4,CreatedThings,B,1,0,14,0.83,0,,,
SmallIntestine,4,LivingThings,A,1,0,4,0.88,0,,,
SmallKichenAppliance,4,CreatedThings,A,1,9,0,0.88,0,,,
SmartCamera,4,CreatedThings,A,1,0,6,0.88,0,,,
SmartDoorbell,4,CreatedThings,A,1,0,6,0.88,0,,,
SmartLock,4,CreatedThings,A,1,0,6,0.88,0,,,
SmartPhone,4,MindsAndAgents,A,1,0,2,0.88,0,,,
SmartSpeaker,4,CreatedThings,A,1,0,6,0.88,0,,,
SmartThermostat,4,CreatedThings,A,1,0,6,0.88,0,,,
Smiling,4,MindsAndAgents,C,5,0,11,0.76,2,polysemy(medium); combined(critical),,
Smoke,4,PhysicalWorld,A,1,0,1,0.88,0,,,
SmokingAllowedPolicy,4,Information,A,1,0,1,0.88,0,,,
Snake,4,LivingThings,D,50,2,3,0.85,1,polysemy(high),,
SnapOnRatchet,4,CreatedThings,A,1,0,0,0.88,0,,,
Sneezing,4,LivingThings,B,1,0,15,0.83,0,,,
Snow,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Snowing,4,PhysicalWorld,D,5,0,4,0.85,1,polysemy(medium),,
Snowstorm,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Soaking,4,PhysicalWorld,A,4,1,0,0.88,0,,,
Soccer,4,CreatedThings,B,2,0,11,0.83,0,,,
SoccerBall,4,CreatedThings,A,1,0,8,0.88,0,,,
SoccerTeam,4,MindsAndAgents,A,1,0,8,0.88,0,,,
SocialNetworkingAccount,4,Information,A,1,1,0,0.88,0,,,
SocialNetworkingSite,4,Information,A,1,0,2,0.88,0,,,
SocialUnit,4,MindsAndAgents,B,1,1,11,0.83,0,,,
SocietalInfluenceSignal,4,Information,B,1,0,79,0.83,0,,,
Sociology,4,PhysicalWorld,D,6,0,5,0.85,1,polysemy(medium),,
Sock,4,CreatedThings,C,8,0,17,0.76,2,polysemy(medium); combined(critical),,
Sodium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
SodiumChloride,4,PhysicalWorld,A,4,0,3,0.88,0,,,
SodiumLactate,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Sofa,4,CreatedThings,D,9,0,3,0.85,1,polysemy(medium),,
SofaBed,4,CreatedThings,A,2,0,9,0.88,0,,,
SoftRipenedCheese,4,CreatedThings,A,1,1,4,0.88,0,,,
SoftStrictness,4,Information,A,1,0,5,0.88,0,,,
SoftwareFile,4,Information,A,1,0,4,0.88,0,,,
SoftwarePackage,4,Information,A,1,0,2,0.88,0,,,
Softwood,4,CreatedThings,A,1,5,2,0.88,0,,,
SoilErosion,4,PhysicalWorld,A,1,0,0,0.88,0,,,
